game_result,turnovers,pass_cmp,pass_att,pass_yds,pass_td,rush_att,rush_yds,rush_td,rush_yds_per_att,tot_plays,tot_yds_per_play,first_down_pass,first_down_rush,first_down_penalty,first_down,penalty,penalty_yds,fumbles_lost,pass_int,game_loc,turnovers_opp,pass_cmp_opp,pass_att_opp,pass_yds_opp,pass_td_opp,rush_att_opp,rush_yds_opp,rush_td_opp,rush_yds_per_att_opp,tot_plays_opp,tot_yds_per_play_opp,first_down_pass_opp,first_down_rush_opp,first_down_penalty_opp,first_down_opp,penalty_opp,penalty_yds_opp,fumbles_lost_opp,pass_int_opp,team_elo,havoc,points_per_opp,average_field_start,power_success,second_level_yards,open_field_yards,line_yards,success_rate,explosiveness
L (7-20),2,28,43.0,238,0,16,6,1,0.4,59,4.1,4,2,4,14,11,100,1,1,0,1.0,14.0,25.0,107.0,0.0,50.0,193.0,1.0,3.9,75.0,4.0,2.0,12.0,2.0,19.0,9.0,95.0,0.0,1.0,-10.699931544792864,,,,,,,,,
W (33-21),2,28,44.0,319,1,30,52,2,1.7,74,5.0,1,5,1,22,4,35,0,2,1,3.0,18.0,36.0,267.0,0.0,31.0,107.0,3.0,3.5,67.0,5.6,0.0,5.0,0.0,17.0,4.0,35.0,1.0,2.0,2.703277885001704,,,,,,,,,
W (45-14),1,43,58.0,506,5,34,121,1,3.6,92,6.8,2,10,2,34,7,58,1,0,1,1.0,9.0,19.0,61.0,0.0,34.0,248.0,2.0,7.3,53.0,5.8,1.0,6.0,1.0,9.0,6.0,80.0,0.0,1.0,37.25620250950312,,,,,,,,,
L (28-42),4,32,56.0,371,2,33,99,2,3.0,89,5.3,3,8,3,32,3,35,2,2,1,1.0,10.0,24.0,93.0,1.0,55.0,368.0,4.0,6.7,79.0,5.8,1.0,17.0,1.0,21.0,9.0,75.0,0.0,1.0,50.85647769744638,,,,,,,,,
L (23-30),2,28,42.0,334,3,19,34,0,1.8,61,6.0,1,6,1,21,6,63,1,1,0,1.0,17.0,28.0,190.0,0.0,49.0,144.0,2.0,2.9,77.0,4.3,1.0,11.0,1.0,22.0,7.0,69.0,0.0,1.0,28.872693825320585,,,,,,,,,
L (17-41),3,30,49.0,355,2,28,46,0,1.6,77,5.2,1,5,1,23,4,32,3,0,0,0.0,18.0,27.0,251.0,2.0,34.0,122.0,2.0,3.6,61.0,6.1,0.0,5.0,0.0,18.0,2.0,19.0,0.0,0.0,37.68642091340257,,,,,,,,,
L (31-49),1,12,23.0,94,1,48,263,2,5.5,71,5.0,4,15,4,24,6,34,0,1,0,2.0,23.0,33.0,289.0,0.0,34.0,232.0,6.0,6.8,67.0,7.8,0.0,12.0,0.0,25.0,9.0,94.0,0.0,2.0,-5.01404075970172,,,,,,,,,
W (37-28),1,21,31.0,212,1,42,135,3,3.2,73,4.8,0,10,0,20,6,70,1,0,1,3.0,16.0,26.0,229.0,3.0,34.0,170.0,1.0,5.0,60.0,6.7,2.0,8.0,2.0,15.0,6.0,44.0,2.0,1.0,13.362314481786,,,,,,,,,
W (71-68),2,24,31.0,269,6,68,376,4,5.5,99,6.5,0,20,0,33,10,95,0,2,0,2.0,35.0,61.0,597.0,7.0,33.0,86.0,2.0,2.6,94.0,7.3,5.0,6.0,5.0,30.0,8.0,64.0,2.0,0.0,57.47739392551307,,,,,,,,,
W (20-17),2,18,27.0,202,1,42,220,1,5.2,69,6.1,3,10,3,25,6,47,2,0,0,3.0,28.0,44.0,308.0,1.0,38.0,153.0,1.0,4.0,82.0,5.6,3.0,10.0,3.0,27.0,8.0,65.0,2.0,1.0,66.16475755211479,,,,,,,,,
W (48-20),1,8,19.0,97,0,50,292,3,5.8,69,5.6,2,9,2,18,3,29,1,0,1,4.0,13.0,24.0,119.0,0.0,37.0,162.0,3.0,4.4,61.0,4.6,0.0,7.0,0.0,12.0,6.0,56.0,2.0,2.0,79.05671293671959,,,,,,,,,
W (59-10),2,15,23.0,244,3,45,234,4,5.2,68,7.0,4,9,4,25,9,73,2,0,1,4.0,25.0,41.0,219.0,0.0,27.0,85.0,1.0,3.1,68.0,4.5,2.0,3.0,2.0,16.0,9.0,93.0,1.0,3.0,18.42198247604575,,,,,,,,,
W (40-6),0,18,19.0,256,4,49,235,1,4.8,68,7.2,0,19,0,28,6,56,0,0,0,2.0,11.0,20.0,111.0,0.0,26.0,81.0,0.0,3.1,46.0,4.2,1.0,5.0,1.0,11.0,5.0,33.0,0.0,2.0,47.88070926930885,,,,,,,,,
W (38-17),1,9,17.0,113,1,49,353,3,7.2,66,7.1,1,14,1,19,8,78,0,1,0,2.0,18.0,35.0,271.0,1.0,26.0,110.0,0.0,4.2,61.0,6.2,1.0,5.0,1.0,16.0,4.0,35.0,1.0,1.0,88.9875634493639,,,,,,,,,
W (38-13),2,16,24.0,225,2,41,215,2,5.2,65,6.8,1,10,1,23,6,49,1,1,1,2.0,13.0,30.0,125.0,1.0,35.0,143.0,0.0,4.1,65.0,4.1,2.0,10.0,2.0,18.0,4.0,54.0,1.0,1.0,122.08685134380116,,,,,,,,,
W (45-17),1,15,22.0,170,2,52,237,4,4.6,74,5.5,3,12,3,24,6,62,0,1,0,3.0,20.0,34.0,226.0,2.0,21.0,40.0,0.0,1.9,55.0,4.8,2.0,5.0,2.0,16.0,10.0,98.0,1.0,2.0,161.62756388437057,,,,,,,,,
W (24-10),1,9,19.0,143,1,40,182,1,4.6,59,5.5,2,7,2,14,4,35,0,1,1,1.0,11.0,26.0,176.0,0.0,37.0,58.0,1.0,1.6,63.0,3.7,1.0,5.0,1.0,13.0,4.0,28.0,1.0,0.0,192.38683127488417,,,,,,,,,
L (21-27),2,20,41.0,238,0,32,60,1,1.9,73,4.1,1,5,1,16,6,55,0,2,1,3.0,12.0,26.0,211.0,2.0,42.0,238.0,1.0,5.7,68.0,6.6,2.0,9.0,2.0,16.0,5.0,48.0,1.0,2.0,198.56324733246052,,,,,,,,,
L (3-24),2,23,40.0,174,0,30,59,0,2.0,70,3.3,1,4,1,15,5,40,0,2,0,4.0,8.0,15.0,125.0,3.0,41.0,138.0,0.0,3.4,56.0,4.7,2.0,9.0,2.0,16.0,3.0,25.0,3.0,1.0,-11.253621378966187,,,,,,,,,
W (28-21),0,9,19.0,92,1,29,177,2,6.1,48,5.6,0,8,0,11,4,51,0,0,1,2.0,29.0,40.0,280.0,1.0,38.0,170.0,2.0,4.5,78.0,5.8,2.0,9.0,2.0,24.0,10.0,96.0,0.0,2.0,11.753574616602878,,,,,,,,,
W (28-23),1,18,26.0,208,1,36,85,1,2.4,62,4.7,1,5,1,14,8,75,0,1,0,5.0,20.0,39.0,232.0,1.0,37.0,131.0,1.0,3.5,76.0,4.8,2.0,9.0,2.0,23.0,4.0,50.0,2.0,3.0,53.49495920996502,,,,,,,,,
W (42-3),0,16,28.0,234,4,32,75,2,2.3,60,5.2,3,3,3,18,5,50,0,0,1,7.0,10.0,25.0,69.0,0.0,40.0,115.0,0.0,2.9,65.0,2.8,1.0,9.0,1.0,13.0,6.0,55.0,2.0,5.0,61.21463518324476,,,,,,,,,
W (28-14),1,11,15.0,129,1,43,100,3,2.3,58,3.9,2,8,2,16,5,50,1,0,0,3.0,10.0,22.0,175.0,1.0,61.0,203.0,1.0,3.3,83.0,4.6,2.0,11.0,2.0,22.0,5.0,55.0,2.0,1.0,108.79792948191218,,,,,,,,,
L (17-20),2,18,38.0,170,1,43,187,1,4.3,81,4.4,2,10,2,17,4,35,0,2,0,2.0,15.0,29.0,174.0,0.0,43.0,146.0,2.0,3.4,72.0,4.4,1.0,7.0,1.0,14.0,5.0,55.0,1.0,1.0,87.4710993148695,,,,,,,,,
W (33-24),1,13,20.0,185,1,52,289,3,5.6,72,6.6,8,13,4,25,9,70,1,0,1,,,,,,,,,,,,,,,,,,,,,0.183,2.4,72.9,0.714,66.0,104.0,169.0,0.479,1.11
W (28-27),1,29,23.0,308,3,38,101,1,2.7,93,4.4,18,5,2,25,3,42,0,1,0,,,,,,,,,,,,,,,,,,,,,0.156,3.11,65.2,0.333,32.0,16.0,84.0,0.376,1.18
L (31-34),2,17,55.0,211,2,46,181,2,3.9,74,5.3,11,11,2,24,8,44,1,1,1,,,,,,,,,,,,,,,,,,,,,0.19,0.6,70.5,0.4,58.0,25.0,136.0,0.473,1.07
L (16-17),0,27,37.0,346,1,35,75,0,2.1,75,5.6,17,4,2,23,8,53,0,0,1,,,,,,,,,,,,,,,,,,,,,0.216,2.29,76.1,0.25,26.0,19.0,61.0,0.455,1.18
W (27-24),3,17,28.0,245,1,42,215,1,5.1,73,6.3,10,12,1,23,6,54,3,0,0,,,,,,,,,,,,,,,,,,,,,0.117,3.25,71.0,0.833,57.0,34.0,138.0,0.506,0.87
W (35-21),2,13,17.0,165,2,39,235,2,6.0,59,6.8,7,9,0,16,2,15,1,1,1,,,,,,,,,,,,,,,,,,,,,0.148,2.33,64.7,0.571,45.0,107.0,105.0,0.424,1.33
W (63-3),1,17,20.0,206,3,39,306,4,7.8,59,8.7,9,17,0,26,3,33,0,1,1,,,,,,,,,,,,,,,,,,,,,0.586,7.0,73.0,1.0,45.0,35.0,91.0,0.727,1.08
W (45-28),1,16,41.0,229,1,41,168,3,4.1,71,5.6,11,8,1,20,5,41,1,0,1,,,,,,,,,,,,,,,,,,,,,0.209,3.4,62.9,0.667,36.0,48.0,104.0,0.403,1.38
W (14-7),1,20,30.0,219,1,44,130,1,3.0,76,4.6,8,11,2,21,6,45,0,1,1,,,,,,,,,,,,,,,,,,,,,0.208,1.17,65.7,1.0,34.0,34.0,102.0,0.421,0.88
W (41-8),1,20,35.0,291,2,59,270,3,4.6,87,6.4,12,15,2,29,5,41,1,0,1,,,,,,,,,,,,,,,,,,,,,0.632,3.88,67.6,0.5,41.0,27.0,99.0,0.587,0.97
W (59-3),0,21,32.0,387,3,39,273,5,7.0,66,10.0,14,14,3,31,6,62,0,0,1,,,,,,,,,,,,,,,,,,,,,0.677,5.9,68.0,1.0,35.0,9.0,78.0,0.676,1.6
W (20-10),0,7,16.0,59,0,50,225,2,4.5,66,4.3,2,12,1,15,5,40,0,0,1,,,,,,,,,,,,,,,,,,,,,0.313,2.5,61.3,0.833,43.0,96.0,122.0,0.309,1.16
W (50-47),1,16,27.0,280,2,59,237,5,4.0,86,6.0,10,14,2,26,11,104,0,1,1,,,,,,,,,,,,,,,,,,,,,0.143,4.43,76.1,0.636,69.0,33.0,167.0,0.506,1.14
L (43-50),2,23,28.0,261,1,51,307,4,6.0,90,6.3,11,19,4,34,7,50,0,2,0,,,,,,,,,,,,,,,,,,,,,0.15,3.86,71.5,1.0,66.0,91.0,200.0,0.505,1.1
L (40-45),2,19,39.0,245,3,46,180,2,3.9,82,5.2,10,10,3,23,2,10,1,1,1,,,,,,,,,,,,,,,,,,,,,0.103,3.43,65.3,0.8,49.0,59.0,149.0,0.464,1.18
L (21-24),0,17,33.0,222,2,36,133,1,3.7,60,5.9,9,8,3,20,10,72,0,0,0,,,,,,,,,,,,,,,,,,,,,0.154,2.0,68.7,0.5,40.0,30.0,93.0,0.468,1.0
W (45-37),2,20,36.0,244,2,50,414,4,8.3,90,7.3,13,16,0,29,9,99,2,0,0,,,,,,,,,,,,,,,,,,,,,0.168,3.45,68.9,0.6,62.0,191.0,186.0,0.5,1.12
L (21-24),6,17,38.0,165,1,63,238,2,3.8,90,4.5,5,15,2,22,7,65,3,3,0,,,,,,,,,,,,,,,,,,,,,0.205,2.33,64.9,0.917,48.0,21.0,190.0,0.467,0.58
W (77-10),1,27,39.0,417,7,55,359,3,6.5,94,8.3,14,25,2,41,9,66,0,1,1,,,,,,,,,,,,,,,,,,,,,0.325,6.22,68.4,1.0,60.0,24.0,155.0,0.661,1.27
W (45-24),0,14,22.0,152,4,48,291,1,6.1,68,6.5,7,14,1,22,11,75,0,0,0,,,,,,,,,,,,,,,,,,,,,0.188,5.43,62.2,0.875,74.0,78.0,184.0,0.536,0.95
W (38-17),2,9,20.0,93,1,50,290,4,5.8,71,5.4,3,15,0,18,9,83,1,1,1,,,,,,,,,,,,,,,,,,,,,0.246,5.43,62.0,1.0,70.0,62.0,170.0,0.458,1.06
L (21-24),0,28,36.0,245,1,40,168,1,4.2,83,5.0,9,9,1,19,8,45,0,0,0,,,,,,,,,,,,,,,,,,,,,0.217,2.86,74.9,1.0,37.0,92.0,86.0,0.302,1.4
W (62-3),1,32,21.0,352,4,42,238,2,5.7,86,6.9,17,15,2,34,4,35,1,0,1,,,,,,,,,,,,,,,,,,,,,0.528,5.13,72.2,1.0,25.0,30.0,67.0,0.591,1.19
W (17-16),1,10,29.0,86,1,45,224,1,5.0,67,4.6,3,11,2,16,4,40,1,0,0,,,,,,,,,,,,,,,,,,,,,0.193,2.43,65.8,0.8,55.0,67.0,124.0,0.426,0.91
W (45-34),0,33,52.0,419,2,41,161,2,3.9,93,6.2,17,12,3,32,15,127,0,0,1,,,,,,,,,,,,,,,,,,,,,0.203,4.18,57.1,0.778,39.0,81.0,82.0,0.505,1.16
L (20-63),2,8,35.0,113,2,43,171,0,4.0,67,4.2,6,12,2,20,8,84,1,1,0,,,,,,,,,,,,,,,,,,,,,0.095,2.86,72.3,0.5,20.0,38.0,46.0,0.382,1.21
L (35-37),0,20,24.0,372,0,43,223,5,5.2,75,7.9,15,12,3,30,13,120,0,0,1,,,,,,,,,,,,,,,,,,,,,0.114,3.89,67.3,0.625,53.0,31.0,145.0,0.514,1.34
W (17-6),4,22,19.0,319,1,38,123,1,3.2,75,5.9,13,13,1,27,4,42,3,1,1,,,,,,,,,,,,,,,,,,,,,0.221,2.13,70.3,0.6,60.0,22.0,120.0,0.52,0.97
W (24-20),1,22,32.0,330,1,24,63,2,2.6,63,6.2,12,7,1,20,6,59,1,0,0,,,,,,,,,,,,,,,,,,,,,0.143,3.43,78.1,1.0,35.0,15.0,49.0,0.516,1.06
W (45-14),4,19,33.0,320,2,45,334,4,7.4,76,8.6,16,16,1,33,9,85,3,1,0,,,,,,,,,,,,,,,,,,,,,0.226,5.0,74.2,1.0,64.0,80.0,110.0,0.611,1.45
W (48-13),1,20,29.0,289,4,30,91,0,3.0,59,6.4,11,5,1,17,3,30,0,1,1,,,,,,,,,,,,,,,,,,,,,0.31,2.43,54.4,1.0,17.0,12.0,32.0,0.459,1.65
W (41-3),1,14,33.0,194,5,35,213,1,6.1,57,7.1,8,11,1,20,5,65,1,0,1,,,,,,,,,,,,,,,,,,,,,0.353,5.0,64.0,0.0,26.0,20.0,89.0,0.487,1.46
W (44-6),0,15,22.0,210,3,41,214,3,5.2,62,6.8,9,10,3,22,5,60,0,0,1,,,,,,,,,,,,,,,,,,,,,0.452,6.43,64.1,1.0,22.0,3.0,79.0,0.629,1.09
W (41-17),1,15,21.0,300,3,39,219,2,5.6,70,7.4,13,12,1,26,2,10,1,0,1,,,,,,,,,,,,,,,,,,,,,0.281,5.17,68.2,1.0,49.0,27.0,108.0,0.554,1.26
W (66-27),1,20,21.0,417,7,44,287,2,6.5,73,9.6,13,13,5,31,5,35,1,0,0,,,,,,,,,,,,,,,,,,,,,0.26,5.63,75.8,1.0,36.0,52.0,84.0,0.532,1.81
W (44-18),2,27,28.0,338,2,33,201,2,6.1,77,7.0,14,11,1,26,7,70,0,2,1,,,,,,,,,,,,,,,,,,,,,0.4,3.2,60.4,1.0,33.0,58.0,75.0,0.652,0.81
W (41-10),0,9,31.0,118,2,54,265,2,4.9,78,4.9,4,17,1,22,3,35,0,0,1,,,,,,,,,,,,,,,,,,,,,0.367,3.78,58.0,0.6,54.0,32.0,133.0,0.532,0.89
W (53-28),2,21,30.0,271,3,37,251,4,6.8,67,7.8,12,8,1,21,8,71,2,0,1,,,,,,,,,,,,,,,,,,,,,0.233,5.63,57.3,0.667,52.0,86.0,136.0,0.484,1.55
L (32-35),0,14,31.0,146,0,47,336,5,7.1,70,6.9,5,14,1,20,13,126,0,0,0,,,,,,,,,,,,,,,,,,,,,0.171,4.2,66.4,0.875,61.0,136.0,141.0,0.486,1.26
L (33-51),2,17,23.0,202,0,37,214,4,5.8,64,6.5,8,12,0,20,4,42,1,1,0,,,,,,,,,,,,,,,,,,,,,0.068,4.2,67.6,0.8,57.0,94.0,106.0,0.491,1.24
L (49-52),1,22,33.0,258,6,45,192,1,4.3,85,5.3,13,9,5,27,14,134,0,1,0,,,,,,,,,,,,,,,,,,,,,0.091,3.89,63.5,0.8,48.0,70.0,99.0,0.452,1.4
L (20-45),0,20,27.0,203,1,30,85,2,2.8,67,4.3,9,7,3,19,7,43,0,0,0,,,,,,,,,,,,,,,,,,,,,0.159,3.0,70.1,1.0,23.0,25.0,61.0,0.321,1.35
W (30-28),1,30,34.0,324,3,43,251,1,5.8,86,6.7,17,10,0,27,5,37,1,0,0,,,,,,,,,,,,,,,,,,,,,0.212,3.44,75.5,0.6,50.0,101.0,116.0,0.448,1.44
W (33-13),1,16,31.0,209,2,38,145,1,3.8,69,5.1,9,9,1,19,5,55,1,0,1,,,,,,,,,,,,,,,,,,,,,0.271,4.5,64.6,0.667,36.0,22.0,112.0,0.479,0.88
W (34-27),3,18,35.0,287,1,37,116,3,3.1,61,6.6,8,8,5,21,7,62,2,1,1,,,,,,,,,,,,,,,,,,,,,0.203,2.5,60.2,1.0,30.0,59.0,26.0,0.419,1.41
W (29-26),0,19,24.0,335,1,28,136,2,4.9,70,6.7,8,7,4,19,5,65,0,0,1,,,,,,,,,,,,,,,,,,,,,0.141,3.2,74.8,0.333,39.0,46.0,59.0,0.333,1.58
W (24-21),1,8,27.0,154,1,33,165,1,5.0,56,5.7,6,6,1,13,1,5,1,0,1,,,,,,,,,,,,,,,,,,,,,0.209,2.83,68.0,0.75,50.0,65.0,60.0,0.317,1.58
W (41-14),0,11,42.0,240,2,52,359,3,6.9,70,8.6,9,15,0,24,9,86,0,0,1,,,,,,,,,,,,,,,,,,,,,0.171,3.86,67.4,1.0,45.0,58.0,143.0,0.526,1.17
W (39-0),1,17,19.0,210,1,49,339,3,6.9,82,6.7,8,16,1,25,3,15,1,0,0,,,,,,,,,,,,,,,,,,,,,0.415,4.0,66.9,0.714,29.0,16.0,118.0,0.485,0.73
W (38-31),2,22,23.0,384,4,29,51,1,1.8,60,7.3,16,3,2,21,3,25,2,0,1,,,,,,,,,,,,,,,,,,,,,0.157,6.2,76.2,0.667,25.0,28.0,43.0,0.459,1.43
L (6-52),1,18,37.0,130,0,30,64,0,2.1,67,2.9,4,5,2,11,6,46,0,1,1,,,,,,,,,,,,,,,,,,,,,0.289,-0.2,70.8,0.0,5.0,7.0,-5.0,0.167,1.4
L (10-27),1,23,37.0,236,0,26,117,1,4.5,61,5.8,11,6,0,17,8,56,0,1,0,,,,,,,,,,,,,,,,,,,,,0.094,2.5,72.7,0.5,37.0,12.0,91.0,0.435,1.31
W (41-20),0,24,35.0,366,3,33,157,2,4.8,69,7.6,12,7,4,23,7,68,0,0,1,,,,,,,,,,,,,,,,,,,,,0.245,3.78,58.4,0.0,15.0,66.0,32.0,0.48,1.55
W (48-14),0,22,26.0,254,5,43,320,2,7.4,78,7.4,9,15,1,25,8,98,0,0,0,,,,,,,,,,,,,,,,,,,,,0.343,4.67,63.4,0.667,44.0,22.0,111.0,0.491,1.4
W (45-20),1,28,36.0,309,2,40,270,4,6.8,81,7.1,12,14,2,28,13,129,0,1,1,,,,,,,,,,,,,,,,,,,,,0.304,4.75,70.8,0.667,34.0,82.0,68.0,0.524,1.34
W (36-14),2,25,37.0,267,2,58,260,2,4.5,95,5.5,14,16,1,31,7,39,0,2,0,,,,,,,,,,,,,,,,,,,,,0.176,3.75,66.8,0.667,56.0,76.0,166.0,0.531,0.92
L (47-50),0,17,30.0,238,5,46,206,1,4.5,76,5.8,11,10,1,22,8,64,0,0,0,,,,,,,,,,,,,,,,,,,,,0.103,4.38,63.8,0.667,38.0,68.0,128.0,0.429,1.41
L (28-36),3,20,27.0,344,2,25,57,2,2.3,62,6.5,14,3,2,19,4,51,2,1,1,,,,,,,,,,,,,,,,,,,,,0.128,7.0,77.9,0.667,11.0,4.0,38.0,0.4,1.52
W (50-33),1,23,37.0,471,3,37,183,2,4.9,72,9.1,17,6,2,25,6,55,0,1,1,,,,,,,,,,,,,,,,,,,,,0.16,2.17,61.9,0.667,37.0,68.0,109.0,0.473,1.61
L (10-17),2,14,37.0,154,0,35,153,1,4.4,64,4.8,7,9,0,16,7,47,0,2,1,,,,,,,,,,,,,,,,,,,,,0.2,2.0,77.8,0.8,33.0,67.0,89.0,0.4,1.26
L (27-28),0,19,35.0,223,3,29,147,0,5.1,56,6.6,11,10,0,21,7,47,0,0,1,,,,,,,,,,,,,,,,,,,,,0.109,5.4,73.7,0.75,37.0,15.0,108.0,0.534,1.13
L (31-34),0,17,26.0,249,2,36,200,2,5.6,70,6.4,10,12,0,22,10,78,0,0,1,,,,,,,,,,,,,,,,,,,,,0.103,6.0,75.4,0.667,43.0,77.0,102.0,0.465,1.31
L (23-33),2,24,34.0,323,2,26,70,1,2.7,60,6.6,11,5,1,17,5,66,2,0,1,,,,,,,,,,,,,,,,,,,,,0.157,4.8,62.3,0.4,28.0,36.0,56.0,0.459,1.29
W (52-46),2,23,74.3,274,2,48,260,5,5.4,78,6.8,11,10,2,23,5,54,2,0,0,,,,,,,,,,,,,,,,,,,,,0.219,5.63,63.2,0.857,59.0,92.0,150.0,0.443,1.44
W (38-17),1,26,53.1,372,5,33,138,0,4.2,65,7.8,15,9,0,24,3,35,0,1,1,,,,,,,,,,,,,,,,,,,,,0.143,5.17,70.9,0.5,31.0,19.0,98.0,0.561,1.24
W (56-3),1,20,76.7,271,4,38,267,2,7.0,71,7.6,14,9,1,24,6,45,1,0,1,,,,,,,,,,,,,,,,,,,,,0.357,5.83,72.8,1.0,28.0,22.0,53.0,0.5,1.49
W (45-24),1,20,71.0,300,2,50,253,4,5.1,75,7.4,14,9,0,23,3,30,0,1,1,,,,,,,,,,,,,,,,,,,,,0.176,6.33,69.5,1.0,44.0,82.0,154.0,0.539,1.25
W (38-20),1,13,81.3,288,3,52,341,2,6.6,71,8.9,12,11,2,25,4,54,1,0,1,,,,,,,,,,,,,,,,,,,,,0.125,3.43,78.6,0.333,62.0,152.0,151.0,0.493,1.5
W (52-6),2,12,18.0,223,3,45,242,3,5.4,63,7.4,6,9,0,15,4,29,1,1,1,,,,,,,,,,,,,,,,,,,,,0.396,6.2,67.3,1.0,30.0,107.0,86.0,0.333,2.02
W (48-43),1,19,42.0,158,0,48,334,3,7.0,79,6.2,7,14,1,22,9,75,1,0,0,,,,,,,,,,,,,,,,,,,,,0.171,3.38,69.6,0.857,73.0,136.0,156.0,0.494,1.21
W (34-6),1,25,31.0,315,2,37,173,1,4.7,75,6.5,14,11,0,25,4,20,1,0,1,,,,,,,,,,,,,,,,,,,,,0.289,3.38,60.8,1.0,40.0,25.0,117.0,0.537,1.11
W (49-10),2,18,34.0,185,1,48,409,4,8.5,76,7.8,8,20,0,28,5,38,1,1,0,,,,,,,,,,,,,,,,,,,,,0.315,3.5,75.0,1.0,72.0,113.0,134.0,0.574,1.23
W (10-0),2,10,38.0,107,0,51,216,1,4.2,70,4.6,3,12,1,16,6,29,1,1,0,,,,,,,,,,,,,,,,,,,,,0.275,1.43,72.2,0.571,64.0,56.0,134.0,0.371,1.02
W (31-3),1,15,17.0,136,3,37,196,1,5.3,58,5.7,4,10,0,14,1,10,1,0,1,,,,,,,,,,,,,,,,,,,,,0.231,4.0,56.5,0.6,50.0,56.0,101.0,0.464,1.11
W (54-16),0,11,28.0,138,1,38,234,4,6.2,58,6.4,3,12,3,18,2,14,0,0,1,,,,,,,,,,,,,,,,,,,,,0.271,4.56,60.2,1.0,50.0,53.0,79.0,0.5,1.04
L (42-45),1,41,52.0,418,4,25,97,2,3.9,77,6.7,23,5,4,32,12,101,0,1,1,,,,,,,,,,,,,,,,,,,,,0.045,5.83,74.2,1.0,22.0,6.0,92.0,0.545,1.2
W (56-6),1,27,71.0,281,3,35,228,3,6.5,79,6.4,12,12,2,26,11,108,0,1,1,,,,,,,,,,,,,,,,,,,,,0.232,5.25,70.2,1.0,45.0,22.0,110.0,0.41,1.48
W (42-16),2,30,44.0,357,4,30,101,2,3.4,71,6.5,15,5,1,21,10,81,0,2,0,,,,,,,,,,,,,,,,,,,,,0.222,6.0,66.6,1.0,29.0,14.0,74.0,0.492,1.4
W (37-32),0,42,48.0,398,3,17,-38,1,-2.2,70,5.1,21,1,2,24,3,25,0,0,0,,,,,,,,,,,,,,,,,,,,,0.167,4.0,66.8,1.0,4.0,0.0,-18.0,0.446,1.33
W (69-7),0,47,41.0,474,6,32,140,3,4.4,84,7.3,22,7,5,34,9,85,0,0,1,,,,,,,,,,,,,,,,,,,,,0.485,6.2,63.7,0.667,37.0,16.0,78.0,0.659,1.1
L (24-38),2,26,48.0,325,3,22,137,0,6.2,75,6.2,14,5,2,21,5,35,1,1,0,,,,,,,,,,,,,,,,,,,,,0.099,2.43,71.9,1.0,25.0,54.0,76.0,0.355,1.48
L (24-33),0,24,40.0,156,0,19,159,2,8.4,59,5.3,10,6,0,16,13,101,0,0,1,,,,,,,,,,,,,,,,,,,,,0.123,4.25,69.5,0.5,32.0,73.0,65.0,0.417,1.23
W (56-28),1,29,25.0,462,3,32,173,5,5.4,65,9.8,18,9,3,30,10,110,1,0,1,,,,,,,,,,,,,,,,,,,,,0.233,7.0,77.4,1.0,38.0,30.0,117.0,0.603,1.68
W (37-35),1,31,33.0,405,3,32,133,2,4.2,70,7.7,18,8,2,28,6,49,1,0,0,,,,,,,,,,,,,,,,,,,,,0.122,3.89,69.5,0.5,32.0,30.0,90.0,0.571,1.29
W (20-13),0,33,46.0,299,2,43,162,0,3.8,89,5.2,11,12,0,23,11,70,0,0,0,,,,,,,,,,,,,,,,,,,,,0.129,2.22,68.1,0.571,48.0,48.0,94.0,0.407,1.47
W (48-20),0,23,38.0,353,1,35,283,5,8.1,70,9.1,16,10,0,26,6,45,0,0,1,,,,,,,,,,,,,,,,,,,,,0.136,5.13,74.9,1.0,53.0,98.0,119.0,0.547,1.64
W (41-7),0,12,33.0,193,3,26,163,0,6.3,47,7.6,6,8,1,15,6,61,0,0,1,,,,,,,,,,,,,,,,,,,,,0.268,4.0,58.4,0.0,27.0,38.0,45.0,0.481,1.48
W (70-3),1,13,21.0,150,4,36,373,5,10.4,57,9.2,8,13,1,22,6,54,1,0,1,,,,,,,,,,,,,,,,,,,,,0.6,5.44,50.8,1.0,28.0,97.0,60.0,0.529,1.62
W (35-21),0,13,54.8,241,1,27,114,2,4.2,46,7.7,10,7,1,18,4,39,0,0,0,,,,,,,,,,,,,,,,,,,,,0.266,3.0,75.5,1.0,23.0,24.0,74.0,0.457,1.39
L (13-20),1,16,78.6,224,0,36,139,1,3.9,68,5.3,10,6,1,17,4,43,1,0,1,,,,,,,,,,,,,,,,,,,,,0.121,2.17,80.3,0.833,20.0,32.0,110.0,0.443,0.94
L (27-30),1,26,68.4,288,1,35,18,1,0.5,77,4.0,15,3,2,20,10,86,0,1,0,,,,,,,,,,,,,,,,,,,,,0.157,2.86,71.3,0.4,11.0,6.0,31.0,0.342,1.28
W (34-14),2,14,59.4,228,2,42,222,2,5.3,71,6.3,6,12,2,20,7,45,1,1,0,,,,,,,,,,,,,,,,,,,,,0.209,2.7,71.7,0.667,66.0,43.0,138.0,0.411,1.35
W (40-21),0,22,50.0,396,4,30,172,0,5.7,65,8.7,11,11,2,24,8,69,0,0,1,,,,,,,,,,,,,,,,,,,,,0.185,3.71,65.8,1.0,40.0,57.0,92.0,0.5,1.3
